METRO_ID,Metropolitan areas,Year,GREEN_AREA_PC
MEX19,Monterrey,2010,48.39
MEX19,Monterrey,2011,46.82
MEX19,Monterrey,2012,45.17
MEX19,Monterrey,2013,43.45
MEX19,Monterrey,2014,41.65
MEX20,Torreón,2000,68.91
MEX20,Torreón,2001,67.59
MEX20,Torreón,2002,66.3
MEX20,Torreón,2003,65.03
MEX20,Torreón,2004,63.78
MEX20,Torreón,2005,62.56
MEX20,Torreón,2006,61.35
MEX20,Torreón,2007,60.18
MEX20,Torreón,2008,59.02
MEX20,Torreón,2009,57.89
MEX20,Torreón,2010,56.77
MEX20,Torreón,2011,55.68
MEX20,Torreón,2012,54.61
MEX20,Torreón,2013,53.56
MEX20,Torreón,2014,52.53
MEX21,Saltillo,2000,10.14
MEX21,Saltillo,2001,9.91
MEX21,Saltillo,2002,9.67
MEX21,Saltillo,2003,9.45
MEX21,Saltillo,2004,9.22
MEX21,Saltillo,2005,9.01
MEX21,Saltillo,2006,8.8
MEX21,Saltillo,2007,8.59
MEX21,Saltillo,2008,8.39
MEX21,Saltillo,2009,8.19
MEX21,Saltillo,2010,8.0
MEX21,Saltillo,2011,7.81
MEX21,Saltillo,2012,7.63
MEX21,Saltillo,2013,7.45
MEX21,Saltillo,2014,7.27
MEX22,Culiacán,2000,758.56
MEX22,Culiacán,2001,747.42
MEX22,Culiacán,2002,736.44
MEX22,Culiacán,2003,725.63
MEX22,Culiacán,2004,714.97
MEX22,Culiacán,2005,704.47
MEX22,Culiacán,2006,694.13
MEX22,Culiacán,2007,683.94
MEX22,Culiacán,2008,673.89
MEX22,Culiacán,2009,664.0
MEX22,Culiacán,2010,654.25
MEX22,Culiacán,2011,644.64
MEX22,Culiacán,2012,635.17
MEX22,Culiacán,2013,625.84
MEX22,Culiacán,2014,616.65
MEX24,Durango,2000,262.78
MEX24,Durango,2001,258.07
MEX24,Durango,2002,253.45
MEX24,Durango,2003,248.91
MEX24,Durango,2004,244.46
MEX24,Durango,2005,240.08
MEX24,Durango,2006,235.78
MEX24,Durango,2007,231.56
MEX24,Durango,2008,227.42
MEX24,Durango,2009,223.35
MEX24,Durango,2010,219.35
MEX24,Durango,2011,215.42
MEX24,Durango,2012,211.57
MEX24,Durango,2013,207.78
MEX24,Durango,2014,204.06
MEX28,Tampico,2000,494.79
MEX28,Tampico,2001,487.89
MEX28,Tampico,2002,480.91
MEX28,Tampico,2003,473.86
MEX28,Tampico,2004,466.73
MEX28,Tampico,2005,459.52
MEX28,Tampico,2006,452.24
MEX28,Tampico,2007,444.9
MEX28,Tampico,2008,437.49
MEX28,Tampico,2009,430.02
MEX28,Tampico,2010,422.49
MEX28,Tampico,2011,414.9
MEX28,Tampico,2012,407.27
MEX28,Tampico,2013,399.59
MEX28,Tampico,2014,391.87
MEX29,San Luis Potosí,2000,38.51
MEX29,San Luis Potosí,2001,37.76
MEX29,San Luis Potosí,2002,37.02
MEX29,San Luis Potosí,2003,36.29
MEX29,San Luis Potosí,2004,35.58
MEX29,San Luis Potosí,2005,34.87
MEX29,San Luis Potosí,2006,34.18
MEX29,San Luis Potosí,2007,33.49
MEX29,San Luis Potosí,2008,32.82
MEX29,San Luis Potosí,2009,32.15
MEX29,San Luis Potosí,2010,31.5
MEX29,San Luis Potosí,2011,30.86
MEX29,San Luis Potosí,2012,30.22
MEX29,San Luis Potosí,2013,29.59
MEX29,San Luis Potosí,2014,28.98
MEX31,Aguascalientes,2000,290.7
MEX31,Aguascalientes,2001,283.5
MEX31,Aguascalientes,2002,276.46
MEX31,Aguascalientes,2003,269.58
MEX31,Aguascalientes,2004,262.84
MEX31,Aguascalientes,2005,256.26
MEX31,Aguascalientes,2006,249.82
MEX31,Aguascalientes,2007,243.52
MEX31,Aguascalientes,2008,237.36
MEX31,Aguascalientes,2009,231.33
MEX31,Aguascalientes,2010,225.44
MEX31,Aguascalientes,2011,219.68
MEX31,Aguascalientes,2012,214.05
MEX31,Aguascalientes,2013,208.54
MEX31,Aguascalientes,2014,203.16
MEX33,Benito Juárez,2000,318.17
MEX33,Benito Juárez,2001,303.58
MEX33,Benito Juárez,2002,289.67
MEX33,Benito Juárez,2003,276.39
MEX33,Benito Juárez,2004,263.73
MEX33,Benito Juárez,2005,251.64
MEX33,Benito Juárez,2006,240.11
MEX33,Benito Juárez,2007,229.1
MEX33,Benito Juárez,2008,218.6
MEX33,Benito Juárez,2009,208.58
MEX33,Benito Juárez,2010,199.02
MEX33,Benito Juárez,2011,189.9
MEX33,Benito Juárez,2012,181.2
MEX33,Benito Juárez,2013,172.89
MEX33,Benito Juárez,2014,164.97
MEX34,León,2000,159.61
MEX34,León,2001,155.73
MEX34,León,2002,151.95
MEX34,León,2003,148.26
MEX34,León,2004,144.67
MEX34,León,2005,141.15
MEX34,León,2006,137.73
MEX34,León,2007,134.38
MEX34,León,2008,131.12
MEX34,León,2009,127.94
MEX34,León,2010,124.83
MEX34,León,2011,121.8
MEX34,León,2012,118.85
MEX34,León,2013,115.96
MEX34,León,2014,113.15
MEX35,Mérida,2000,1202.88
MEX35,Mérida,2001,1182.03
MEX35,Mérida,2002,1161.39
MEX35,Mérida,2003,1140.96
MEX35,Mérida,2004,1120.74
MEX35,Mérida,2005,1100.72
MEX35,Mérida,2006,1080.9
MEX35,Mérida,2007,1061.27
MEX35,Mérida,2008,1041.83
MEX35,Mérida,2009,1022.57
MEX35,Mérida,2010,1003.48
MEX35,Mérida,2011,984.58
MEX35,Mérida,2012,965.84
MEX35,Mérida,2013,947.26
MEX35,Mérida,2014,928.85
MEX37,Guadalajara,2000,146.83
MEX37,Guadalajara,2001,144.69
MEX37,Guadalajara,2002,142.47
MEX37,Guadalajara,2003,140.17
MEX37,Guadalajara,2004,137.79
MEX37,Guadalajara,2005,135.32
MEX37,Guadalajara,2006,132.76
MEX37,Guadalajara,2007,130.11
MEX37,Guadalajara,2008,127.37
MEX37,Guadalajara,2009,124.55
MEX37,Guadalajara,2010,121.63
MEX37,Guadalajara,2011,118.62
MEX37,Guadalajara,2012,115.52
MEX37,Guadalajara,2013,112.33
MEX37,Guadalajara,2014,109.05
MEX38,Irapuato,2000,268.49
MEX38,Irapuato,2001,263.27
MEX38,Irapuato,2002,258.14
MEX38,Irapuato,2003,253.11
MEX38,Irapuato,2004,248.18
MEX38,Irapuato,2005,243.35
MEX38,Irapuato,2006,238.61
MEX38,Irapuato,2007,233.96
MEX38,Irapuato,2008,229.4
MEX38,Irapuato,2009,224.93
MEX38,Irapuato,2010,220.55
MEX38,Irapuato,2011,216.26
MEX38,Irapuato,2012,212.05
MEX38,Irapuato,2013,207.92
MEX38,Irapuato,2014,203.87
MEX40,Querétaro,2000,465.44
MEX40,Querétaro,2001,451.82
MEX40,Querétaro,2002,438.51
MEX40,Querétaro,2003,425.51
MEX40,Querétaro,2004,412.8
MEX40,Querétaro,2005,400.4
MEX40,Querétaro,2006,388.28
MEX40,Querétaro,2007,376.45
MEX40,Querétaro,2008,364.9
MEX40,Querétaro,2009,353.62
MEX40,Querétaro,2010,342.61
MEX40,Querétaro,2011,331.86
MEX40,Querétaro,2012,321.37
MEX40,Querétaro,2013,311.13
MEX40,Querétaro,2014,301.15
MEX42,Celaya,2000,370.33
MEX42,Celaya,2001,362.77
MEX42,Celaya,2002,355.37
MEX42,Celaya,2003,348.12
MEX42,Celaya,2004,341.01
MEX42,Celaya,2005,334.05
MEX42,Celaya,2006,327.23
MEX42,Celaya,2007,320.54
MEX42,Celaya,2008,313.99
MEX42,Celaya,2009,307.58
MEX42,Celaya,2010,301.29
MEX42,Celaya,2011,295.13
MEX42,Celaya,2012,289.09
MEX42,Celaya,2013,283.18
MEX42,Celaya,2014,277.39
MEX46,Pachuca de Soto,2000,343.79
MEX46,Pachuca de Soto,2001,335.18
MEX46,Pachuca de Soto,2002,326.44
MEX46,Pachuca de Soto,2003,317.57
MEX46,Pachuca de Soto,2004,308.58
MEX46,Pachuca de Soto,2005,299.46
MEX46,Pachuca de Soto,2006,290.21
MEX46,Pachuca de Soto,2007,280.85
MEX46,Pachuca de Soto,2008,271.38
MEX46,Pachuca de Soto,2009,261.82
MEX46,Pachuca de Soto,2010,252.16
MEX46,Pachuca de Soto,2011,242.44
MEX46,Pachuca de Soto,2012,232.66
MEX46,Pachuca de Soto,2013,222.85
MEX46,Pachuca de Soto,2014,213.04
MEX50,Morelia,2000,252.46
MEX50,Morelia,2001,247.53
MEX50,Morelia,2002,242.65
MEX50,Morelia,2003,237.83
MEX50,Morelia,2004,233.06
MEX50,Morelia,2005,228.34
MEX50,Morelia,2006,223.68
MEX50,Morelia,2007,219.06
MEX50,Morelia,2008,214.5
MEX50,Morelia,2009,209.98
MEX50,Morelia,2010,205.51
MEX50,Morelia,2011,201.08
MEX50,Morelia,2012,196.7
MEX50,Morelia,2013,192.37
MEX50,Morelia,2014,188.08
MEX51,Mexico City,2000,31.36
MEX51,Mexico City,2001,31.05
MEX51,Mexico City,2002,30.73
MEX51,Mexico City,2003,30.41
MEX51,Mexico City,2004,30.08
MEX51,Mexico City,2005,29.74
MEX51,Mexico City,2006,29.4
MEX51,Mexico City,2007,29.05
MEX51,Mexico City,2008,28.69
MEX51,Mexico City,2009,28.32
MEX51,Mexico City,2010,27.95
MEX51,Mexico City,2011,27.57
MEX51,Mexico City,2012,27.18
MEX51,Mexico City,2013,26.78
MEX51,Mexico City,2014,26.37
MEX52,Xalapa,2000,589.92
MEX52,Xalapa,2001,578.64
MEX52,Xalapa,2002,567.56
MEX52,Xalapa,2003,556.68
MEX52,Xalapa,2004,545.99
MEX52,Xalapa,2005,535.48
MEX52,Xalapa,2006,525.17
MEX52,Xalapa,2007,515.04
MEX52,Xalapa,2008,505.08
MEX52,Xalapa,2009,495.31
MEX52,Xalapa,2010,485.71
MEX52,Xalapa,2011,476.27
MEX52,Xalapa,2012,467.01
MEX52,Xalapa,2013,457.91
MEX52,Xalapa,2014,448.98
MEX55,Toluca,2000,290.88
MEX55,Toluca,2001,283.04
MEX55,Toluca,2002,275.39
MEX55,Toluca,2003,267.93
MEX55,Toluca,2004,260.65
MEX55,Toluca,2005,253.56
MEX55,Toluca,2006,246.64
MEX55,Toluca,2007,239.89
MEX55,Toluca,2008,233.31
MEX55,Toluca,2009,226.89
MEX55,Toluca,2010,220.63
MEX55,Toluca,2011,214.53
MEX55,Toluca,2012,208.58
MEX55,Toluca,2013,202.78
MEX55,Toluca,2014,197.12
MEX59,Veracruz,2000,670.77
MEX59,Veracruz,2001,658.99
MEX59,Veracruz,2002,647.33
MEX59,Veracruz,2003,635.8
MEX59,Veracruz,2004,624.41
MEX59,Veracruz,2005,613.14
MEX59,Veracruz,2006,601.99
MEX59,Veracruz,2007,590.97
MEX59,Veracruz,2008,580.08
MEX59,Veracruz,2009,569.31
MEX59,Veracruz,2010,558.67
MEX59,Veracruz,2011,548.15
MEX59,Veracruz,2012,537.76
MEX59,Veracruz,2013,527.48
MEX59,Veracruz,2014,517.33
MEX60,Puebla,2000,148.18
MEX60,Puebla,2001,145.05
MEX60,Puebla,2002,141.97
MEX60,Puebla,2003,138.93
MEX60,Puebla,2004,135.94
MEX60,Puebla,2005,133.0
MEX60,Puebla,2006,130.1
MEX60,Puebla,2007,127.24
MEX60,Puebla,2008,124.42
MEX60,Puebla,2009,121.65
MEX60,Puebla,2010,118.92
MEX60,Puebla,2011,116.23
MEX60,Puebla,2012,113.58
MEX60,Puebla,2013,110.97
MEX60,Puebla,2014,108.4
MEX61,Cuernavaca,2000,229.71
MEX61,Cuernavaca,2001,225.47
MEX61,Cuernavaca,2002,221.29
MEX61,Cuernavaca,2003,217.17
MEX61,Cuernavaca,2004,213.1
MEX61,Cuernavaca,2005,209.1
MEX61,Cuernavaca,2006,205.14
MEX61,Cuernavaca,2007,201.25
MEX61,Cuernavaca,2008,197.41
MEX61,Cuernavaca,2009,193.62
MEX61,Cuernavaca,2010,189.89
MEX61,Cuernavaca,2011,186.21
MEX61,Cuernavaca,2012,182.59
MEX61,Cuernavaca,2013,179.01
MEX61,Cuernavaca,2014,175.49
MEX70,Centro,2000,793.32
MEX70,Centro,2001,775.46
MEX70,Centro,2002,757.97
MEX70,Centro,2003,740.86
MEX70,Centro,2004,724.11
MEX70,Centro,2005,707.72
MEX70,Centro,2006,691.67
MEX70,Centro,2007,675.97
MEX70,Centro,2008,660.6
MEX70,Centro,2009,645.56
MEX70,Centro,2010,630.85
MEX70,Centro,2011,616.45
MEX70,Centro,2012,602.35
MEX70,Centro,2013,588.56
MEX70,Centro,2014,575.07
MEX73,Oaxaca de Juárez,2000,328.06
MEX73,Oaxaca de Juárez,2001,321.75
MEX73,Oaxaca de Juárez,2002,315.44
MEX73,Oaxaca de Juárez,2003,309.12
MEX73,Oaxaca de Juárez,2004,302.79
MEX73,Oaxaca de Juárez,2005,296.46
MEX73,Oaxaca de Juárez,2006,290.13
MEX73,Oaxaca de Juárez,2007,283.8
MEX73,Oaxaca de Juárez,2008,277.49
MEX73,Oaxaca de Juárez,2009,271.18
MEX73,Oaxaca de Juárez,2010,264.89
MEX73,Oaxaca de Juárez,2011,258.62
MEX73,Oaxaca de Juárez,2012,252.37
MEX73,Oaxaca de Juárez,2013,246.15
MEX73,Oaxaca de Juárez,2014,239.96
MEX74,Acapulco de Juárez,2000,815.56
MEX74,Acapulco de Juárez,2001,806.04
MEX74,Acapulco de Juárez,2002,796.64
MEX74,Acapulco de Juárez,2003,787.34
MEX74,Acapulco de Juárez,2004,778.16
MEX74,Acapulco de Juárez,2005,769.08
MEX74,Acapulco de Juárez,2006,760.1
MEX74,Acapulco de Juárez,2007,751.23
MEX74,Acapulco de Juárez,2008,742.47
MEX74,Acapulco de Juárez,2009,733.8
MEX74,Acapulco de Juárez,2010,725.24
MEX74,Acapulco de Juárez,2011,716.78
MEX74,Acapulco de Juárez,2012,708.42
MEX74,Acapulco de Juárez,2013,700.15
MEX74,Acapulco de Juárez,2014,691.98
MEX75,Tuxtla Gutiérrez,2000,1506.55
MEX75,Tuxtla Gutiérrez,2001,1465.16
MEX75,Tuxtla Gutiérrez,2002,1424.87
MEX75,Tuxtla Gutiérrez,2003,1385.65
MEX75,Tuxtla Gutiérrez,2004,1347.47
MEX75,Tuxtla Gutiérrez,2005,1310.32
MEX75,Tuxtla Gutiérrez,2006,1274.16
MEX75,Tuxtla Gutiérrez,2007,1238.96
MEX75,Tuxtla Gutiérrez,2008,1204.7
MEX75,Tuxtla Gutiérrez,2009,1171.37
MEX75,Tuxtla Gutiérrez,2010,1138.92
MEX75,Tuxtla Gutiérrez,2011,1107.34
MEX75,Tuxtla Gutiérrez,2012,1076.61
MEX75,Tuxtla Gutiérrez,2013,1046.71
MEX75,Tuxtla Gutiérrez,2014,1017.6
NL001,The Hague,2000,23.42
NL001,The Hague,2001,23.22
NL001,The Hague,2002,23.02
NL001,The Hague,2003,22.82
NL001,The Hague,2004,22.62
NL001,The Hague,2005,22.42
NL001,The Hague,2006,22.22
NL001,The Hague,2007,22.02
NL001,The Hague,2008,21.82
NL001,The Hague,2009,21.61
NL001,The Hague,2010,21.41
NL001,The Hague,2011,21.21
NL001,The Hague,2012,21.0
NL001,The Hague,2013,20.8
NL001,The Hague,2014,20.59
NL002,Amsterdam,2000,235.63
NL002,Amsterdam,2001,233.57
NL002,Amsterdam,2002,231.51
NL002,Amsterdam,2003,229.46
NL002,Amsterdam,2004,227.41
NL002,Amsterdam,2005,225.37
NL002,Amsterdam,2006,223.33
NL002,Amsterdam,2007,221.29
NL002,Amsterdam,2008,219.26
NL002,Amsterdam,2009,217.23
NL002,Amsterdam,2010,215.21
NL002,Amsterdam,2011,213.19
NL002,Amsterdam,2012,211.18
NL002,Amsterdam,2013,209.17
NL002,Amsterdam,2014,207.16
NL003,Rotterdam,2000,74.2
NL003,Rotterdam,2001,74.0
NL003,Rotterdam,2002,73.79
NL003,Rotterdam,2003,73.57
NL003,Rotterdam,2004,73.35
NL003,Rotterdam,2005,73.12
NL003,Rotterdam,2006,72.88
NL003,Rotterdam,2007,72.64
NL003,Rotterdam,2008,72.38
NL003,Rotterdam,2009,72.12
NL003,Rotterdam,2010,71.85
NL003,Rotterdam,2011,71.57
NL003,Rotterdam,2012,71.28
NL003,Rotterdam,2013,70.99
NL003,Rotterdam,2014,70.68
NL004,Utrecht,2000,264.58
NL004,Utrecht,2001,261.55
NL004,Utrecht,2002,258.52
NL004,Utrecht,2003,255.51
NL004,Utrecht,2004,252.49
NL004,Utrecht,2005,249.48
NL004,Utrecht,2006,246.48
NL004,Utrecht,2007,243.48
NL004,Utrecht,2008,240.49
NL004,Utrecht,2009,237.51
NL004,Utrecht,2010,234.53
NL004,Utrecht,2011,231.57
NL004,Utrecht,2012,228.61
NL004,Utrecht,2013,225.67
NL004,Utrecht,2014,222.73
NL005,Eindhoven,2000,874.28
NL005,Eindhoven,2001,870.92
NL005,Eindhoven,2002,867.56
NL005,Eindhoven,2003,864.19
NL005,Eindhoven,2004,860.81
NL005,Eindhoven,2005,857.44
NL005,Eindhoven,2006,854.07
NL005,Eindhoven,2007,850.69
NL005,Eindhoven,2008,847.31
NL005,Eindhoven,2009,843.93
NL005,Eindhoven,2010,840.54
NL005,Eindhoven,2011,837.16
NL005,Eindhoven,2012,833.78
NL005,Eindhoven,2013,830.39
NL005,Eindhoven,2014,827.0
NLD,The Netherlands,2000,
NLD,The Netherlands,2001,
NLD,The Netherlands,2002,
NLD,The Netherlands,2003,
NLD,The Netherlands,2004,
NLD,The Netherlands,2005,
NLD,The Netherlands,2006,
NLD,The Netherlands,2007,
NLD,The Netherlands,2008,
NLD,The Netherlands,2009,
NLD,The Netherlands,2010,
NLD,The Netherlands,2011,
NLD,The Netherlands,2012,
NLD,The Netherlands,2013,
NLD,The Netherlands,2014,
NO001,Oslo,2000,355.87
NO001,Oslo,2001,350.71
NO001,Oslo,2002,345.63
NO001,Oslo,2003,340.61
NO001,Oslo,2004,335.66
NO001,Oslo,2005,330.78
NO001,Oslo,2006,325.95
NO001,Oslo,2007,321.2
NO001,Oslo,2008,316.5
NO001,Oslo,2009,311.87
NO001,Oslo,2010,307.31
NO001,Oslo,2011,302.8
NO001,Oslo,2012,298.35
NO001,Oslo,2013,293.96
NO001,Oslo,2014,289.63
NOR,Norway,2000,
NOR,Norway,2001,
NOR,Norway,2002,
NOR,Norway,2003,
NOR,Norway,2004,
NOR,Norway,2005,
NOR,Norway,2006,
NOR,Norway,2007,
NOR,Norway,2008,
NOR,Norway,2009,
NOR,Norway,2010,
NOR,Norway,2011,
NOR,Norway,2012,
NOR,Norway,2013,
NOR,Norway,2014,
PL001,Warsaw,2000,1086.13
PL001,Warsaw,2001,1081.97
PL001,Warsaw,2002,1077.74
PL001,Warsaw,2003,1073.45
PL001,Warsaw,2004,1069.1
PL001,Warsaw,2005,1064.69
PL001,Warsaw,2006,1060.23
PL001,Warsaw,2007,1055.7
PL001,Warsaw,2008,1051.11
PL001,Warsaw,2009,1046.46
PL001,Warsaw,2010,1041.76
PL001,Warsaw,2011,1036.99
PL001,Warsaw,2012,1032.16
PL001,Warsaw,2013,1027.27
PL001,Warsaw,2014,1022.32
PL002,Lódz,2000,395.24
PL002,Lódz,2001,397.1
PL002,Lódz,2002,398.96
PL002,Lódz,2003,400.82
PL002,Lódz,2004,402.68
PL002,Lódz,2005,404.53
PL002,Lódz,2006,406.38
PL002,Lódz,2007,408.23
PL002,Lódz,2008,410.08
PL002,Lódz,2009,411.92
PL002,Lódz,2010,413.76
PL002,Lódz,2011,415.59
PL002,Lódz,2012,417.42
PL002,Lódz,2013,419.24
PL002,Lódz,2014,421.06
PL003,Kraków,2000,742.53
PL003,Kraków,2001,741.24
PL003,Kraków,2002,739.95
PL003,Kraków,2003,738.63
PL003,Kraków,2004,737.3
PL003,Kraków,2005,735.96
PL003,Kraków,2006,734.6
PL003,Kraków,2007,733.23
PL003,Kraków,2008,731.84
PL003,Kraków,2009,730.43
PL003,Kraków,2010,729.01
PL003,Kraków,2011,727.57
PL003,Kraków,2012,726.12
PL003,Kraków,2013,724.66
PL003,Kraków,2014,723.17
PL004,Wroclaw,2000,608.18
PL004,Wroclaw,2001,607.57
PL004,Wroclaw,2002,606.93
PL004,Wroclaw,2003,606.27
PL004,Wroclaw,2004,605.59
PL004,Wroclaw,2005,604.88
PL004,Wroclaw,2006,604.14
PL004,Wroclaw,2007,603.38
PL004,Wroclaw,2008,602.6
PL004,Wroclaw,2009,601.79
PL004,Wroclaw,2010,600.96
PL004,Wroclaw,2011,600.1
PL004,Wroclaw,2012,599.21
PL004,Wroclaw,2013,598.3
PL004,Wroclaw,2014,597.36
PL005,Poznan,2000,378.52
PL005,Poznan,2001,377.57
PL005,Poznan,2002,376.57
PL005,Poznan,2003,375.52
PL005,Poznan,2004,374.41
PL005,Poznan,2005,373.24
PL005,Poznan,2006,372.03
PL005,Poznan,2007,370.75
PL005,Poznan,2008,369.42
PL005,Poznan,2009,368.02
PL005,Poznan,2010,366.57
PL005,Poznan,2011,365.06
PL005,Poznan,2012,363.49
PL005,Poznan,2013,361.86
PL005,Poznan,2014,360.17
PL006,Gdansk,2000,696.98
PL006,Gdansk,2001,695.5
PL006,Gdansk,2002,693.97
PL006,Gdansk,2003,692.39
PL006,Gdansk,2004,690.76
PL006,Gdansk,2005,689.07
PL006,Gdansk,2006,687.34
PL006,Gdansk,2007,685.54
PL006,Gdansk,2008,683.7
PL006,Gdansk,2009,681.8
PL006,Gdansk,2010,679.85
PL006,Gdansk,2011,677.84
PL006,Gdansk,2012,675.77
PL006,Gdansk,2013,673.65
PL006,Gdansk,2014,671.47
PL009,Lublin,2000,486.93
PL009,Lublin,2001,487.09
PL009,Lublin,2002,487.25
PL009,Lublin,2003,487.38
PL009,Lublin,2004,487.5
PL009,Lublin,2005,487.59
PL009,Lublin,2006,487.67
PL009,Lublin,2007,487.73
PL009,Lublin,2008,487.77
PL009,Lublin,2009,487.79
PL009,Lublin,2010,487.79
PL009,Lublin,2011,487.76
PL009,Lublin,2012,487.72
PL009,Lublin,2013,487.65
PL009,Lublin,2014,487.56
PL010,Katowice,2000,319.72
PL010,Katowice,2001,320.95
PL010,Katowice,2002,322.18
PL010,Katowice,2003,323.42
PL010,Katowice,2004,324.65
PL010,Katowice,2005,325.89
PL010,Katowice,2006,327.13
PL010,Katowice,2007,328.36
PL010,Katowice,2008,329.61
PL010,Katowice,2009,330.85
PL010,Katowice,2010,332.09
PL010,Katowice,2011,333.33
PL010,Katowice,2012,334.58
PL010,Katowice,2013,335.83
PL010,Katowice,2014,337.07
POL,Poland,2000,
POL,Poland,2001,
POL,Poland,2002,
POL,Poland,2003,
POL,Poland,2004,
POL,Poland,2005,
POL,Poland,2006,
POL,Poland,2007,
POL,Poland,2008,
POL,Poland,2009,
POL,Poland,2010,
POL,Poland,2011,
POL,Poland,2012,
POL,Poland,2013,
POL,Poland,2014,
PRT,Portugal,2000,
PRT,Portugal,2001,
PRT,Portugal,2002,
PRT,Portugal,2003,
PRT,Portugal,2004,
PRT,Portugal,2005,
PRT,Portugal,2006,
PRT,Portugal,2007,
PRT,Portugal,2008,
PRT,Portugal,2009,
PRT,Portugal,2010,
PRT,Portugal,2011,
PRT,Portugal,2012,
PRT,Portugal,2013,
PRT,Portugal,2014,
PT001,Lisbon,2000,69.57
PT001,Lisbon,2001,69.25
PT001,Lisbon,2002,68.9
PT001,Lisbon,2003,68.55
PT001,Lisbon,2004,68.17
PT001,Lisbon,2005,67.78
PT001,Lisbon,2006,67.38
PT001,Lisbon,2007,66.96
PT001,Lisbon,2008,66.52
PT001,Lisbon,2009,66.07
PT001,Lisbon,2010,65.6
PT001,Lisbon,2011,65.12
PT001,Lisbon,2012,64.62
PT001,Lisbon,2013,64.11
PT001,Lisbon,2014,63.58
PT002,Porto,2000,68.29
PT002,Porto,2001,68.19
PT002,Porto,2002,68.09
PT002,Porto,2003,67.98
PT002,Porto,2004,67.86
PT002,Porto,2005,67.74
PT002,Porto,2006,67.61
PT002,Porto,2007,67.47
PT002,Porto,2008,67.33
PT002,Porto,2009,67.18
PT002,Porto,2010,67.02
PT002,Porto,2011,66.86
PT002,Porto,2012,66.69
PT002,Porto,2013,66.52
PT002,Porto,2014,66.33
SE001,Stockholm,2000,125.87
SE001,Stockholm,2001,125.04
SE001,Stockholm,2002,124.22
SE001,Stockholm,2003,123.39
SE001,Stockholm,2004,122.58
SE001,Stockholm,2005,121.77
SE001,Stockholm,2006,120.96
SE001,Stockholm,2007,120.15
SE001,Stockholm,2008,119.36
SE001,Stockholm,2009,118.56
SE001,Stockholm,2010,117.77
SE001,Stockholm,2011,116.99
SE001,Stockholm,2012,116.21
SE001,Stockholm,2013,115.43
SE001,Stockholm,2014,114.66
SE002,Gothenburg,2000,317.78
SE002,Gothenburg,2001,315.89
SE002,Gothenburg,2002,314.01
SE002,Gothenburg,2003,312.13
SE002,Gothenburg,2004,310.27
SE002,Gothenburg,2005,308.42
SE002,Gothenburg,2006,306.57
SE002,Gothenburg,2007,304.74
SE002,Gothenburg,2008,302.92
SE002,Gothenburg,2009,301.1
SE002,Gothenburg,2010,299.3
SE002,Gothenburg,2011,297.5
SE002,Gothenburg,2012,295.71
SE002,Gothenburg,2013,293.94
SE002,Gothenburg,2014,292.17
SE003,Malmö,2000,936.23
SE003,Malmö,2001,929.25
SE003,Malmö,2002,922.32
SE003,Malmö,2003,915.44
SE003,Malmö,2004,908.61
SE003,Malmö,2005,901.83
SE003,Malmö,2006,895.1
SE003,Malmö,2007,888.42
SE003,Malmö,2008,881.78
SE003,Malmö,2009,875.2
SE003,Malmö,2010,868.65
SE003,Malmö,2011,862.16
SE003,Malmö,2012,855.72
SE003,Malmö,2013,849.32
SE003,Malmö,2014,842.97
SI001,Ljubljana,2000,1031.99
SI001,Ljubljana,2001,1023.93
SI001,Ljubljana,2002,1015.91
SI001,Ljubljana,2003,1007.93
SI001,Ljubljana,2004,999.98
SI001,Ljubljana,2005,992.08
SI001,Ljubljana,2006,984.22
SI001,Ljubljana,2007,976.39
SI001,Ljubljana,2008,968.6
SI001,Ljubljana,2009,960.84
SI001,Ljubljana,2010,953.12
SI001,Ljubljana,2011,945.43
SI001,Ljubljana,2012,937.78
SI001,Ljubljana,2013,930.18
SI001,Ljubljana,2014,922.61
SK001,Bratislava,2000,471.54
SK001,Bratislava,2001,469.86
SK001,Bratislava,2002,468.15
SK001,Bratislava,2003,466.39
SK001,Bratislava,2004,464.6
SK001,Bratislava,2005,462.77
SK001,Bratislava,2006,460.9
SK001,Bratislava,2007,459.0
SK001,Bratislava,2008,457.05
SK001,Bratislava,2009,455.07
SK001,Bratislava,2010,453.05
SK001,Bratislava,2011,450.98
SK001,Bratislava,2012,448.87
SK001,Bratislava,2013,446.72
SK001,Bratislava,2014,444.53
SVK,Slovak Republic,2000,
SVK,Slovak Republic,2001,
SVK,Slovak Republic,2002,
SVK,Slovak Republic,2003,
SVK,Slovak Republic,2004,
SVK,Slovak Republic,2005,
SVK,Slovak Republic,2006,
SVK,Slovak Republic,2007,
SVK,Slovak Republic,2008,
SVK,Slovak Republic,2009,
SVK,Slovak Republic,2010,
SVK,Slovak Republic,2011,
SVK,Slovak Republic,2012,
SVK,Slovak Republic,2013,
SVK,Slovak Republic,2014,
SVN,Slovenia,2000,
SVN,Slovenia,2001,
SVN,Slovenia,2002,
SVN,Slovenia,2003,
SVN,Slovenia,2004,
SVN,Slovenia,2005,
SVN,Slovenia,2006,
SVN,Slovenia,2007,
SVN,Slovenia,2008,
SVN,Slovenia,2009,
SVN,Slovenia,2010,
SVN,Slovenia,2011,
SVN,Slovenia,2012,
SVN,Slovenia,2013,
SVN,Slovenia,2014,
SWE,Sweden,2000,
SWE,Sweden,2001,
