"METRO_ID"	"Metropolitan areas"	"VAR"	"Variables"	"TIME"	"Year"	"Unit Code"	"Unit"	"PowerCode Code"	"PowerCode"	"Reference Period Code"	"Reference Period"	"Value"	"Flag Codes"	"Flags"
"JP031"	"Kofu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2008"	"2008"	"RATIO"	"Ratio"	"0"	"Units"			37.09		
"JP031"	"Kofu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2009"	"2009"	"RATIO"	"Ratio"	"0"	"Units"			37.14		
"JP031"	"Kofu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2010"	"2010"	"RATIO"	"Ratio"	"0"	"Units"			37.18		
"JP031"	"Kofu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2011"	"2011"	"RATIO"	"Ratio"	"0"	"Units"			37.17		
"JP031"	"Kofu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2012"	"2012"	"RATIO"	"Ratio"	"0"	"Units"			37.16		
"JP031"	"Kofu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2013"	"2013"	"RATIO"	"Ratio"	"0"	"Units"			37.14		
"JP031"	"Kofu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2014"	"2014"	"RATIO"	"Ratio"	"0"	"Units"			37.13		
"US147"	"Wichita"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2000"	"2000"	"RATIO"	"Ratio"	"0"	"Units"			45.46		
"US147"	"Wichita"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2001"	"2001"	"RATIO"	"Ratio"	"0"	"Units"			45.06		
"US147"	"Wichita"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2002"	"2002"	"RATIO"	"Ratio"	"0"	"Units"			44.66		
"US147"	"Wichita"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2003"	"2003"	"RATIO"	"Ratio"	"0"	"Units"			44.27		
"US147"	"Wichita"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2004"	"2004"	"RATIO"	"Ratio"	"0"	"Units"			43.88		
"US147"	"Wichita"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2005"	"2005"	"RATIO"	"Ratio"	"0"	"Units"			43.49		
"US147"	"Wichita"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2006"	"2006"	"RATIO"	"Ratio"	"0"	"Units"			43.1		
"US147"	"Wichita"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2007"	"2007"	"RATIO"	"Ratio"	"0"	"Units"			42.72		
"US147"	"Wichita"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2008"	"2008"	"RATIO"	"Ratio"	"0"	"Units"			42.34		
"US147"	"Wichita"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2009"	"2009"	"RATIO"	"Ratio"	"0"	"Units"			41.96		
"US147"	"Wichita"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2010"	"2010"	"RATIO"	"Ratio"	"0"	"Units"			41.59		
"US147"	"Wichita"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2011"	"2011"	"RATIO"	"Ratio"	"0"	"Units"			41.22		
"US147"	"Wichita"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2012"	"2012"	"RATIO"	"Ratio"	"0"	"Units"			40.85		
"US147"	"Wichita"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2013"	"2013"	"RATIO"	"Ratio"	"0"	"Units"			40.49		
"US147"	"Wichita"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2014"	"2014"	"RATIO"	"Ratio"	"0"	"Units"			40.12		
"US039"	"Grand Rapids"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2000"	"2000"	"RATIO"	"Ratio"	"0"	"Units"			2940.3		
"US039"	"Grand Rapids"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2001"	"2001"	"RATIO"	"Ratio"	"0"	"Units"			2926.2		
"US039"	"Grand Rapids"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2002"	"2002"	"RATIO"	"Ratio"	"0"	"Units"			2912.17		
"US039"	"Grand Rapids"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2003"	"2003"	"RATIO"	"Ratio"	"0"	"Units"			2898.2		
"US039"	"Grand Rapids"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2004"	"2004"	"RATIO"	"Ratio"	"0"	"Units"			2884.3		
"US039"	"Grand Rapids"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2005"	"2005"	"RATIO"	"Ratio"	"0"	"Units"			2870.46		
"US039"	"Grand Rapids"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2006"	"2006"	"RATIO"	"Ratio"	"0"	"Units"			2856.7		
"US039"	"Grand Rapids"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2007"	"2007"	"RATIO"	"Ratio"	"0"	"Units"			2843		
"US039"	"Grand Rapids"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2008"	"2008"	"RATIO"	"Ratio"	"0"	"Units"			2829.36		
"US039"	"Grand Rapids"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2009"	"2009"	"RATIO"	"Ratio"	"0"	"Units"			2815.79		
"US039"	"Grand Rapids"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2010"	"2010"	"RATIO"	"Ratio"	"0"	"Units"			2802.29		
"US039"	"Grand Rapids"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2011"	"2011"	"RATIO"	"Ratio"	"0"	"Units"			2788.85		
"US039"	"Grand Rapids"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2012"	"2012"	"RATIO"	"Ratio"	"0"	"Units"			2775.47		
"US039"	"Grand Rapids"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2013"	"2013"	"RATIO"	"Ratio"	"0"	"Units"			2762.16		
"US039"	"Grand Rapids"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2014"	"2014"	"RATIO"	"Ratio"	"0"	"Units"			2748.92		
"KR025"	"Daegu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2000"	"2000"	"RATIO"	"Ratio"	"0"	"Units"			33.65		
"KR025"	"Daegu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2001"	"2001"	"RATIO"	"Ratio"	"0"	"Units"			33.78		
"KR025"	"Daegu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2002"	"2002"	"RATIO"	"Ratio"	"0"	"Units"			33.88		
"KR025"	"Daegu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2003"	"2003"	"RATIO"	"Ratio"	"0"	"Units"			33.95		
"KR025"	"Daegu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2004"	"2004"	"RATIO"	"Ratio"	"0"	"Units"			33.99		
"KR025"	"Daegu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2005"	"2005"	"RATIO"	"Ratio"	"0"	"Units"			34		
"KR025"	"Daegu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2006"	"2006"	"RATIO"	"Ratio"	"0"	"Units"			33.97		
"KR025"	"Daegu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2007"	"2007"	"RATIO"	"Ratio"	"0"	"Units"			33.91		
"KR025"	"Daegu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2008"	"2008"	"RATIO"	"Ratio"	"0"	"Units"			33.82		
"KR025"	"Daegu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2009"	"2009"	"RATIO"	"Ratio"	"0"	"Units"			33.68		
"KR025"	"Daegu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2010"	"2010"	"RATIO"	"Ratio"	"0"	"Units"			33.51		
"KR025"	"Daegu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2011"	"2011"	"RATIO"	"Ratio"	"0"	"Units"			33.3		
"KR025"	"Daegu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2012"	"2012"	"RATIO"	"Ratio"	"0"	"Units"			33.04		
"KR025"	"Daegu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2013"	"2013"	"RATIO"	"Ratio"	"0"	"Units"			32.73		
"KR025"	"Daegu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2014"	"2014"	"RATIO"	"Ratio"	"0"	"Units"			32.38		
"US242"	"Houston"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2000"	"2000"	"RATIO"	"Ratio"	"0"	"Units"			821.79		
"US242"	"Houston"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2001"	"2001"	"RATIO"	"Ratio"	"0"	"Units"			803.32		
"US242"	"Houston"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2002"	"2002"	"RATIO"	"Ratio"	"0"	"Units"			785.19		
"US242"	"Houston"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2003"	"2003"	"RATIO"	"Ratio"	"0"	"Units"			767.38		
"US242"	"Houston"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2004"	"2004"	"RATIO"	"Ratio"	"0"	"Units"			749.9		
"US242"	"Houston"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2005"	"2005"	"RATIO"	"Ratio"	"0"	"Units"			732.73		
"US242"	"Houston"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2006"	"2006"	"RATIO"	"Ratio"	"0"	"Units"			715.86		
"US242"	"Houston"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2007"	"2007"	"RATIO"	"Ratio"	"0"	"Units"			699.31		
"US242"	"Houston"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2008"	"2008"	"RATIO"	"Ratio"	"0"	"Units"			683.05		
"US242"	"Houston"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2009"	"2009"	"RATIO"	"Ratio"	"0"	"Units"			667.09		
"US242"	"Houston"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2010"	"2010"	"RATIO"	"Ratio"	"0"	"Units"			651.43		
"US242"	"Houston"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2011"	"2011"	"RATIO"	"Ratio"	"0"	"Units"			636.05		
"US242"	"Houston"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2012"	"2012"	"RATIO"	"Ratio"	"0"	"Units"			620.95		
"US242"	"Houston"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2013"	"2013"	"RATIO"	"Ratio"	"0"	"Units"			606.13		
"US242"	"Houston"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2014"	"2014"	"RATIO"	"Ratio"	"0"	"Units"			591.59		
"FR003"	"Lyon"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2000"	"2000"	"RATIO"	"Ratio"	"0"	"Units"			529.89		
"FR003"	"Lyon"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2001"	"2001"	"RATIO"	"Ratio"	"0"	"Units"			525.63		
"FR003"	"Lyon"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2002"	"2002"	"RATIO"	"Ratio"	"0"	"Units"			521.38		
"FR003"	"Lyon"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2003"	"2003"	"RATIO"	"Ratio"	"0"	"Units"			517.15		
"FR003"	"Lyon"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2004"	"2004"	"RATIO"	"Ratio"	"0"	"Units"			512.92		
"FR003"	"Lyon"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2005"	"2005"	"RATIO"	"Ratio"	"0"	"Units"			508.72		
"FR003"	"Lyon"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2006"	"2006"	"RATIO"	"Ratio"	"0"	"Units"			504.53		
"FR003"	"Lyon"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2007"	"2007"	"RATIO"	"Ratio"	"0"	"Units"			500.34		
"FR003"	"Lyon"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2008"	"2008"	"RATIO"	"Ratio"	"0"	"Units"			496.18		
"FR003"	"Lyon"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2009"	"2009"	"RATIO"	"Ratio"	"0"	"Units"			492.03		
"FR003"	"Lyon"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2010"	"2010"	"RATIO"	"Ratio"	"0"	"Units"			487.9		
"FR003"	"Lyon"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2011"	"2011"	"RATIO"	"Ratio"	"0"	"Units"			483.78		
"FR003"	"Lyon"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2012"	"2012"	"RATIO"	"Ratio"	"0"	"Units"			479.67		
"FR003"	"Lyon"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2013"	"2013"	"RATIO"	"Ratio"	"0"	"Units"			475.58		
"FR003"	"Lyon"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2014"	"2014"	"RATIO"	"Ratio"	"0"	"Units"			471.5		
"PL003"	"Kraków"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2000"	"2000"	"RATIO"	"Ratio"	"0"	"Units"			742.53		
"PL003"	"Kraków"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2001"	"2001"	"RATIO"	"Ratio"	"0"	"Units"			741.24		
"PL003"	"Kraków"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2002"	"2002"	"RATIO"	"Ratio"	"0"	"Units"			739.95		
"PL003"	"Kraków"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2003"	"2003"	"RATIO"	"Ratio"	"0"	"Units"			738.63		
"PL003"	"Kraków"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2004"	"2004"	"RATIO"	"Ratio"	"0"	"Units"			737.3		
"PL003"	"Kraków"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2005"	"2005"	"RATIO"	"Ratio"	"0"	"Units"			735.96		
"PL003"	"Kraków"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2006"	"2006"	"RATIO"	"Ratio"	"0"	"Units"			734.6		
"PL003"	"Kraków"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2007"	"2007"	"RATIO"	"Ratio"	"0"	"Units"			733.23		
"PL003"	"Kraków"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2008"	"2008"	"RATIO"	"Ratio"	"0"	"Units"			731.84		
"PL003"	"Kraków"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2009"	"2009"	"RATIO"	"Ratio"	"0"	"Units"			730.43		
"PL003"	"Kraków"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2010"	"2010"	"RATIO"	"Ratio"	"0"	"Units"			729.01		
"PL003"	"Kraków"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2011"	"2011"	"RATIO"	"Ratio"	"0"	"Units"			727.57		
"PL003"	"Kraków"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2012"	"2012"	"RATIO"	"Ratio"	"0"	"Units"			726.12		
"PL003"	"Kraków"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2013"	"2013"	"RATIO"	"Ratio"	"0"	"Units"			724.66		
"PL003"	"Kraków"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2014"	"2014"	"RATIO"	"Ratio"	"0"	"Units"			723.17		
"MEX31"	"Aguascalientes"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2000"	"2000"	"RATIO"	"Ratio"	"0"	"Units"			290.7		
"MEX31"	"Aguascalientes"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2001"	"2001"	"RATIO"	"Ratio"	"0"	"Units"			283.5		
"MEX31"	"Aguascalientes"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2002"	"2002"	"RATIO"	"Ratio"	"0"	"Units"			276.46		
"MEX31"	"Aguascalientes"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2003"	"2003"	"RATIO"	"Ratio"	"0"	"Units"			269.58		
"MEX31"	"Aguascalientes"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2004"	"2004"	"RATIO"	"Ratio"	"0"	"Units"			262.84		
"MEX31"	"Aguascalientes"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2005"	"2005"	"RATIO"	"Ratio"	"0"	"Units"			256.26		
"MEX31"	"Aguascalientes"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2006"	"2006"	"RATIO"	"Ratio"	"0"	"Units"			249.82		
"MEX31"	"Aguascalientes"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2007"	"2007"	"RATIO"	"Ratio"	"0"	"Units"			243.52		
"MEX31"	"Aguascalientes"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2008"	"2008"	"RATIO"	"Ratio"	"0"	"Units"			237.36		
"MEX31"	"Aguascalientes"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2009"	"2009"	"RATIO"	"Ratio"	"0"	"Units"			231.33		
"MEX31"	"Aguascalientes"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2010"	"2010"	"RATIO"	"Ratio"	"0"	"Units"			225.44		
"MEX31"	"Aguascalientes"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2011"	"2011"	"RATIO"	"Ratio"	"0"	"Units"			219.68		
"MEX31"	"Aguascalientes"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2012"	"2012"	"RATIO"	"Ratio"	"0"	"Units"			214.05		
"MEX31"	"Aguascalientes"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2013"	"2013"	"RATIO"	"Ratio"	"0"	"Units"			208.54		
"MEX31"	"Aguascalientes"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2014"	"2014"	"RATIO"	"Ratio"	"0"	"Units"			203.16		
"JP054"	"Takamatsu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2000"	"2000"	"RATIO"	"Ratio"	"0"	"Units"			19.19		
"JP054"	"Takamatsu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2001"	"2001"	"RATIO"	"Ratio"	"0"	"Units"			18.65		
"JP054"	"Takamatsu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2002"	"2002"	"RATIO"	"Ratio"	"0"	"Units"			18.11		
"JP054"	"Takamatsu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2003"	"2003"	"RATIO"	"Ratio"	"0"	"Units"			17.58		
"JP054"	"Takamatsu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2004"	"2004"	"RATIO"	"Ratio"	"0"	"Units"			17.06		
"JP054"	"Takamatsu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2005"	"2005"	"RATIO"	"Ratio"	"0"	"Units"			19.1		
"JP054"	"Takamatsu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2006"	"2006"	"RATIO"	"Ratio"	"0"	"Units"			18.61		
"JP054"	"Takamatsu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2007"	"2007"	"RATIO"	"Ratio"	"0"	"Units"			18.13		
"JP054"	"Takamatsu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2008"	"2008"	"RATIO"	"Ratio"	"0"	"Units"			17.65		
"JP054"	"Takamatsu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2009"	"2009"	"RATIO"	"Ratio"	"0"	"Units"			17.17		
"JP054"	"Takamatsu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2010"	"2010"	"RATIO"	"Ratio"	"0"	"Units"			16.7		
"JP054"	"Takamatsu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2011"	"2011"	"RATIO"	"Ratio"	"0"	"Units"			16.45		
"JP054"	"Takamatsu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2012"	"2012"	"RATIO"	"Ratio"	"0"	"Units"			16.21		
"JP054"	"Takamatsu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2013"	"2013"	"RATIO"	"Ratio"	"0"	"Units"			15.96		
"JP054"	"Takamatsu"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2014"	"2014"	"RATIO"	"Ratio"	"0"	"Units"			15.72		
"US195"	"Columbia"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2000"	"2000"	"RATIO"	"Ratio"	"0"	"Units"			256.38		
"US195"	"Columbia"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2001"	"2001"	"RATIO"	"Ratio"	"0"	"Units"			251.64		
"US195"	"Columbia"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2002"	"2002"	"RATIO"	"Ratio"	"0"	"Units"			246.98		
"US195"	"Columbia"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2003"	"2003"	"RATIO"	"Ratio"	"0"	"Units"			242.41		
"US195"	"Columbia"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2004"	"2004"	"RATIO"	"Ratio"	"0"	"Units"			237.93		
"US195"	"Columbia"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2005"	"2005"	"RATIO"	"Ratio"	"0"	"Units"			233.53		
"US195"	"Columbia"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2006"	"2006"	"RATIO"	"Ratio"	"0"	"Units"			229.21		
"US195"	"Columbia"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2007"	"2007"	"RATIO"	"Ratio"	"0"	"Units"			224.97		
"US195"	"Columbia"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2008"	"2008"	"RATIO"	"Ratio"	"0"	"Units"			220.8		
"US195"	"Columbia"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2009"	"2009"	"RATIO"	"Ratio"	"0"	"Units"			216.72		
"US195"	"Columbia"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2010"	"2010"	"RATIO"	"Ratio"	"0"	"Units"			212.71		
"US195"	"Columbia"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2011"	"2011"	"RATIO"	"Ratio"	"0"	"Units"			208.77		
"US195"	"Columbia"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2012"	"2012"	"RATIO"	"Ratio"	"0"	"Units"			204.91		
"US195"	"Columbia"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2013"	"2013"	"RATIO"	"Ratio"	"0"	"Units"			201.12		
"US195"	"Columbia"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2014"	"2014"	"RATIO"	"Ratio"	"0"	"Units"			197.4		
"CL011"	"Santiago"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2000"	"2000"	"RATIO"	"Ratio"	"0"	"Units"			20.02		
"CL011"	"Santiago"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2001"	"2001"	"RATIO"	"Ratio"	"0"	"Units"			19.86		
"CL011"	"Santiago"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2002"	"2002"	"RATIO"	"Ratio"	"0"	"Units"			19.69		
"CL011"	"Santiago"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2003"	"2003"	"RATIO"	"Ratio"	"0"	"Units"			19.53		
"CL011"	"Santiago"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2004"	"2004"	"RATIO"	"Ratio"	"0"	"Units"			19.35		
"CL011"	"Santiago"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2005"	"2005"	"RATIO"	"Ratio"	"0"	"Units"			19.18		
"CL011"	"Santiago"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2006"	"2006"	"RATIO"	"Ratio"	"0"	"Units"			19		
"CL011"	"Santiago"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2007"	"2007"	"RATIO"	"Ratio"	"0"	"Units"			18.82		
"CL011"	"Santiago"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2008"	"2008"	"RATIO"	"Ratio"	"0"	"Units"			18.64		
"CL011"	"Santiago"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2009"	"2009"	"RATIO"	"Ratio"	"0"	"Units"			18.45		
"CL011"	"Santiago"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2010"	"2010"	"RATIO"	"Ratio"	"0"	"Units"			18.26		
"CL011"	"Santiago"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2011"	"2011"	"RATIO"	"Ratio"	"0"	"Units"			18.07		
"CL011"	"Santiago"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2012"	"2012"	"RATIO"	"Ratio"	"0"	"Units"			17.88		
"CL011"	"Santiago"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2013"	"2013"	"RATIO"	"Ratio"	"0"	"Units"			17.68		
"CL011"	"Santiago"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2014"	"2014"	"RATIO"	"Ratio"	"0"	"Units"			17.48		
"ES008"	"Las Palmas"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2000"	"2000"	"RATIO"	"Ratio"	"0"	"Units"			91.15		
"ES008"	"Las Palmas"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2001"	"2001"	"RATIO"	"Ratio"	"0"	"Units"			90.35		
"ES008"	"Las Palmas"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2002"	"2002"	"RATIO"	"Ratio"	"0"	"Units"			89.56		
"ES008"	"Las Palmas"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2003"	"2003"	"RATIO"	"Ratio"	"0"	"Units"			88.77		
"ES008"	"Las Palmas"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2004"	"2004"	"RATIO"	"Ratio"	"0"	"Units"			87.98		
"ES008"	"Las Palmas"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2005"	"2005"	"RATIO"	"Ratio"	"0"	"Units"			87.2		
"ES008"	"Las Palmas"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2006"	"2006"	"RATIO"	"Ratio"	"0"	"Units"			86.43		
"ES008"	"Las Palmas"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2007"	"2007"	"RATIO"	"Ratio"	"0"	"Units"			85.66		
"ES008"	"Las Palmas"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2008"	"2008"	"RATIO"	"Ratio"	"0"	"Units"			84.9		
"ES008"	"Las Palmas"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2009"	"2009"	"RATIO"	"Ratio"	"0"	"Units"			84.14		
"ES008"	"Las Palmas"	"GREEN_AREA_PC"	"Green area per million people (square meters per million person)"	"2010"	"2010"	"RATIO"	"Ratio"	"0"	"Units"			83.39		
